country,date,exchange,buying,selling,sending,getting
 老夯,2012.07.16,"1,450.61","1,475.99","1,425.23","1,464.82","1,436.40"
 老夯,2012.07.13,"1,451.55","1,476.95","1,426.15","1,465.77","1,437.33"
 老夯,2012.07.12,"1,451.17","1,476.56","1,425.78","1,465.39","1,436.95"
 老夯,2012.07.11,"1,439.75","1,464.94","1,414.56","1,453.85","1,425.65"
 老夯,2012.07.10,"1,439.92","1,465.11","1,414.73","1,454.03","1,425.81"
 老夯,2012.07.09,"1,434.49","1,459.59","1,409.39","1,448.54","1,420.44"
 老夯,2012.07.06,"1,425.98","1,450.93","1,401.03","1,439.95","1,412.01"
 老夯,2012.07.05,"1,424.81","1,449.74","1,399.88","1,438.77","1,410.85"
 老夯,2012.07.04,"1,424.19","1,449.11","1,399.27","1,438.14","1,410.24"
 老夯,2012.07.03,"1,423.38","1,448.28","1,398.48","1,437.32","1,409.44"
 老夯,2012.07.02,"1,434.13","1,459.22","1,409.04","1,448.18","1,420.08"
 老夯,2012.06.29,"1,443.23","1,468.48","1,417.98","1,457.37","1,429.09"
 老夯,2012.06.28,"1,457.68","1,483.18","1,432.18","1,471.96","1,443.40"
 老夯,2012.06.27,"1,453.88","1,479.32","1,428.44","1,468.12","1,439.64"
 老夯,2012.06.26,"1,459.99","1,485.53","1,434.45","1,474.29","1,445.69"
 老夯,2012.06.25,"1,449.98","1,475.35","1,424.61","1,464.18","1,435.78"
 老夯,2012.06.22,"1,441.54","1,466.76","1,416.32","1,455.66","1,427.42"
 老夯,2012.06.21,"1,445.60","1,470.89","1,420.31","1,459.76","1,431.44"
 老夯,2012.06.20,"1,458.44","1,483.96","1,432.92","1,472.73","1,444.15"
 老夯,2012.06.19,"1,463.88","1,489.49","1,438.27","1,478.22","1,449.54"
 老夯,2012.06.18,"1,466.61","1,492.27","1,440.95","1,480.98","1,452.24"
 老夯,2012.06.15,"1,472.90","1,498.67","1,447.13","1,487.33","1,458.47"
 老夯,2012.06.14,"1,469.81","1,495.53","1,444.09","1,484.21","1,455.41"
 老夯,2012.06.13,"1,465.19","1,490.83","1,439.55","1,479.54","1,450.84"
 老夯,2012.06.12,"1,469.33","1,495.04","1,443.62","1,483.72","1,454.94"
 老夯,2012.06.11,"1,465.19","1,490.83","1,439.55","1,479.54","1,450.84"
 老夯,2012.06.08,"1,482.32","1,508.26","1,456.38","1,496.84","1,467.80"
 老夯,2012.06.07,"1,473.55","1,499.33","1,447.77","1,487.99","1,459.11"
 老夯,2012.06.05,"1,510.17","1,536.59","1,483.75","1,524.96","1,495.38"
 老夯,2012.06.04,"1,514.80","1,541.30","1,488.30","1,529.64","1,499.96"
 老夯,2012.06.01,"1,506.52","1,532.88","1,480.16","1,521.28","1,491.76"
 老夯,2012.05.31,"1,492.77","1,518.89","1,466.65","1,507.39","1,478.15"
 老夯,2012.05.30,"1,484.94","1,510.92","1,458.96","1,499.49","1,470.39"
 老夯,2012.05.29,"1,477.36","1,503.21","1,451.51","1,491.83","1,462.89"
 老夯,2012.05.25,"1,482.23","1,508.16","1,456.30","1,496.75","1,467.71"
 老夯,2012.05.24,"1,491.18","1,517.27","1,465.09","1,505.79","1,476.57"
 老夯,2012.05.23,"1,477.22","1,503.07","1,451.37","1,491.69","1,462.75"
 老夯,2012.05.22,"1,461.50","1,487.07","1,435.93","1,475.82","1,447.18"
 老夯,2012.05.21,"1,470.22","1,495.94","1,444.50","1,484.62","1,455.82"
 老夯,2012.05.18,"1,474.85","1,500.65","1,449.05","1,489.30","1,460.40"
 老夯,2012.05.17,"1,448.84","1,474.19","1,423.49","1,463.03","1,434.65"
 老夯,2012.05.16,"1,453.38","1,478.81","1,427.95","1,467.62","1,439.14"
 老夯,2012.05.15,"1,442.69","1,467.93","1,417.45","1,456.82","1,428.56"
 老夯,2012.05.14,"1,439.55","1,464.74","1,414.36","1,453.65","1,425.45"
 老夯,2012.05.11,"1,435.01","1,460.12","1,409.90","1,449.07","1,420.95"
 老夯,2012.05.10,"1,431.71","1,456.76","1,406.66","1,445.74","1,417.68"
 老夯,2012.05.09,"1,429.47","1,454.48","1,404.46","1,443.47","1,415.47"
 老夯,2012.05.08,"1,422.85","1,447.74","1,397.96","1,436.79","1,408.91"
 老夯,2012.05.07,"1,425.62","1,450.56","1,400.68","1,439.59","1,411.65"
 老夯,2012.05.04,"1,411.65","1,436.35","1,386.95","1,425.48","1,397.82"
 老夯,2012.05.03,"1,405.98","1,430.58","1,381.38","1,419.75","1,392.21"
 老夯,2012.05.02,"1,404.21","1,428.78","1,379.64","1,417.97","1,390.45"
 老夯,2012.04.30,"1,407.81","1,432.44","1,383.18","1,421.60","1,394.02"
 老夯,2012.04.27,"1,407.47","1,432.10","1,382.84","1,421.26","1,393.68"
 老夯,2012.04.26,"1,398.64","1,423.11","1,374.17","1,412.34","1,384.94"
 老夯,2012.04.25,"1,404.02","1,428.59","1,379.45","1,417.77","1,390.27"
 老夯,2012.04.24,"1,404.81","1,429.39","1,380.23","1,418.57","1,391.05"
 老夯,2012.04.23,"1,406.64","1,431.25","1,382.03","1,420.42","1,392.86"
 老夯,2012.04.20,"1,396.03","1,420.46","1,371.60","1,409.71","1,382.35"
 老夯,2012.04.19,"1,396.56","1,420.99","1,372.13","1,410.24","1,382.88"
 老夯,2012.04.18,"1,394.68","1,419.08","1,370.28","1,408.34","1,381.02"
 老夯,2012.04.17,"1,410.07","1,434.74","1,385.40","1,423.88","1,396.26"
 老夯,2012.04.16,"1,411.39","1,436.08","1,386.70","1,425.22","1,397.56"
 老夯,2012.04.13,"1,402.00","1,426.53","1,377.47","1,415.73","1,388.27"
 老夯,2012.04.12,"1,406.02","1,430.62","1,381.42","1,419.79","1,392.25"
 老夯,2012.04.10,"1,403.17","1,427.72","1,378.62","1,416.92","1,389.42"
 老夯,2012.04.09,"1,400.02","1,424.52","1,375.52","1,413.74","1,386.30"
 老夯,2012.04.06,"1,372.18","1,396.19","1,348.17","1,385.62","1,358.74"
 老夯,2012.04.05,"1,374.76","1,398.81","1,350.71","1,388.23","1,361.29"
 老夯,2012.04.04,"1,366.11","1,390.01","1,342.21","1,379.49","1,352.73"
 老夯,2012.04.03,"1,367.73","1,391.66","1,343.80","1,381.13","1,354.33"
 老夯,2012.04.02,"1,360.89","1,384.70","1,337.08","1,374.22","1,347.56"
 老夯,2012.03.30,"1,378.30","1,402.42","1,354.18","1,391.80","1,364.80"
 老夯,2012.03.29,"1,378.91","1,403.04","1,354.78","1,392.42","1,365.40"
 老夯,2012.03.28,"1,369.62","1,393.58","1,345.66","1,383.04","1,356.20"
 老夯,2012.03.27,"1,367.70","1,391.63","1,343.77","1,381.10","1,354.30"
 老夯,2012.03.26,"1,376.86","1,400.95","1,352.77","1,390.35","1,363.37"
 老夯,2012.03.23,"1,372.72","1,396.74","1,348.70","1,386.17","1,359.27"
 老夯,2012.03.22,"1,365.61","1,389.50","1,341.72","1,378.99","1,352.23"
 老夯,2012.03.21,"1,345.19","1,368.73","1,321.65","1,358.37","1,332.01"
 老夯,2012.03.20,"1,346.48","1,370.04","1,322.92","1,359.67","1,333.29"
 老夯,2012.03.19,"1,350.90","1,374.54","1,327.26","1,364.13","1,337.67"
 老夯,2012.03.16,"1,344.39","1,367.91","1,320.87","1,357.56","1,331.22"
 老夯,2012.03.15,"1,345.03","1,368.56","1,321.50","1,358.21","1,331.85"
 老夯,2012.03.14,"1,351.27","1,374.91","1,327.63","1,364.51","1,338.03"
 老夯,2012.03.13,"1,357.10","1,380.84","1,333.36","1,370.39","1,343.81"
 老夯,2012.03.12,"1,366.73","1,390.64","1,342.82","1,380.12","1,353.34"
 老夯,2012.03.09,"1,368.81","1,392.76","1,344.86","1,382.22","1,355.40"
 老夯,2012.03.08,"1,371.44","1,395.44","1,347.44","1,384.88","1,358.00"
 老夯,2012.03.07,"1,394.82","1,419.22","1,370.42","1,408.48","1,381.16"
 老夯,2012.03.06,"1,380.96","1,405.12","1,356.80","1,394.49","1,367.43"
 老夯,2012.03.05,"1,376.72","1,400.81","1,352.63","1,390.21","1,363.23"
 老夯,2012.03.02,"1,369.43","1,393.39","1,345.47","1,382.85","1,356.01"
 老夯,2012.02.29,"1,385.30","1,409.54","1,361.06","1,398.87","1,371.73"
 老夯,2012.02.28,"1,393.71","1,418.09","1,369.33","1,407.36","1,380.06"
 老夯,2012.02.27,"1,396.86","1,421.30","1,372.42","1,410.54","1,383.18"
 老夯,2012.02.24,"1,399.23","1,423.71","1,374.75","1,412.94","1,385.52"
 老夯,2012.02.23,"1,405.76","1,430.36","1,381.16","1,419.53","1,391.99"
 老夯,2012.02.22,"1,404.34","1,428.91","1,379.77","1,418.10","1,390.58"
 老夯,2012.02.21,"1,407.80","1,432.43","1,383.17","1,421.59","1,394.01"
 老夯,2012.02.20,"1,414.73","1,439.48","1,389.98","1,428.59","1,400.87"
 老夯,2012.02.17,"1,425.77","1,450.72","1,400.82","1,439.74","1,411.80"
 老夯,2012.02.16,"1,439.10","1,464.28","1,413.92","1,453.20","1,425.00"
 老夯,2012.02.15,"1,430.21","1,455.23","1,405.19","1,444.22","1,416.20"
 老夯,2012.02.14,"1,441.77","1,467.00","1,416.54","1,455.89","1,427.65"
 老夯,2012.02.13,"1,440.90","1,466.11","1,415.69","1,455.02","1,426.78"
 老夯,2012.02.10,"1,449.10","1,474.45","1,423.75","1,463.30","1,434.90"
 老夯,2012.02.09,"1,446.53","1,471.84","1,421.22","1,460.70","1,432.36"
 老夯,2012.02.08,"1,447.85","1,473.18","1,422.52","1,462.03","1,433.67"
 老夯,2012.02.07,"1,458.20","1,483.71","1,432.69","1,472.49","1,443.91"
 老夯,2012.02.06,"1,463.22","1,488.82","1,437.62","1,477.55","1,448.89"
 老夯,2012.02.03,"1,467.19","1,492.86","1,441.52","1,481.56","1,452.82"
 老夯,2012.02.02,"1,468.93","1,494.63","1,443.23","1,483.32","1,454.54"
 老夯,2012.02.01,"1,477.42","1,503.27","1,451.57","1,491.89","1,462.95"
 老夯,2012.01.31,"1,470.90","1,496.64","1,445.16","1,485.31","1,456.49"
 老夯,2012.01.30,"1,471.43","1,497.18","1,445.68","1,485.85","1,457.01"
 老夯,2012.01.27,"1,457.47","1,482.97","1,431.97","1,471.75","1,443.19"
 老夯,2012.01.26,"1,447.16","1,472.48","1,421.84","1,461.34","1,432.98"
 老夯,2012.01.25,"1,443.68","1,468.94","1,418.42","1,457.82","1,429.54"
 老夯,2012.01.20,"1,470.93","1,496.67","1,445.19","1,485.34","1,456.52"
 老夯,2012.01.19,"1,481.05","1,506.96","1,455.14","1,495.56","1,466.54"
 老夯,2012.01.18,"1,490.22","1,516.29","1,464.15","1,504.82","1,475.62"
 老夯,2012.01.17,"1,491.58","1,517.68","1,465.48","1,506.19","1,476.97"
 老夯,2012.01.16,"1,500.91","1,527.17","1,474.65","1,515.61","1,486.21"
 老夯,2012.01.13,"1,497.20","1,523.40","1,471.00","1,511.87","1,482.53"
 老夯,2012.01.12,"1,504.68","1,531.01","1,478.35","1,519.42","1,489.94"
 老夯,2012.01.11,"1,503.57","1,529.88","1,477.26","1,518.30","1,488.84"
 老夯,2012.01.10,"1,506.44","1,532.80","1,480.08","1,521.20","1,491.68"
 老夯,2012.01.09,"1,508.45","1,534.84","1,482.06","1,523.23","1,493.67"
 老夯,2012.01.06,"1,504.67","1,531.00","1,478.34","1,519.41","1,489.93"
 老夯,2012.01.05,"1,502.02","1,528.30","1,475.74","1,516.73","1,487.31"
 老夯,2012.01.04,"1,496.87","1,523.06","1,470.68","1,511.53","1,482.21"
 老夯,2012.01.03,"1,498.70","1,524.92","1,472.48","1,513.38","1,484.02"
 老夯,2012.01.02,"1,500.97","1,527.23","1,474.71","1,515.67","1,486.27"
 老夯,2011.12.30,"1,493.17","1,519.30","1,467.04","1,507.80","1,478.54"
 老夯,2011.12.29,"1,483.73","1,509.69","1,457.77","1,498.27","1,469.19"
 老夯,2011.12.28,"1,486.43","1,512.44","1,460.42","1,500.99","1,471.87"
 老夯,2011.12.27,"1,483.76","1,509.72","1,457.80","1,498.30","1,469.22"
 老夯,2011.12.26,"1,480.51","1,506.41","1,454.61","1,495.01","1,466.01"
 老夯,2011.12.23,"1,473.41","1,499.19","1,447.63","1,487.84","1,458.98"
 老夯,2011.12.22,"1,473.94","1,499.73","1,448.15","1,488.38","1,459.50"
 老夯,2011.12.21,"1,474.67","1,500.47","1,448.87","1,489.12","1,460.22"
 老夯,2011.12.20,"1,490.18","1,516.25","1,464.11","1,504.78","1,475.58"
 老夯,2011.12.19,"1,500.13","1,526.38","1,473.88","1,514.83","1,485.43"
 老夯,2011.12.16,"1,485.31","1,511.30","1,459.32","1,499.86","1,470.76"
 老夯,2011.12.15,"1,485.90","1,511.90","1,459.90","1,500.46","1,471.34"
 老夯,2011.12.14,"1,483.14","1,509.09","1,457.19","1,497.67","1,468.61"
 老夯,2011.12.13,"1,481.93","1,507.86","1,456.00","1,496.45","1,467.41"
 老夯,2011.12.12,"1,476.57","1,502.40","1,450.74","1,491.04","1,462.10"
 老夯,2011.12.09,"1,475.55","1,501.37","1,449.73","1,490.01","1,461.09"
 老夯,2011.12.08,"1,457.10","1,482.59","1,431.61","1,471.37","1,442.83"
 老夯,2011.12.07,"1,449.16","1,474.52","1,423.80","1,463.36","1,434.96"
 老夯,2011.12.06,"1,453.94","1,479.38","1,428.50","1,468.18","1,439.70"
 老夯,2011.12.05,"1,446.17","1,471.47","1,420.87","1,460.34","1,432.00"
 老夯,2011.12.02,"1,449.87","1,475.24","1,424.50","1,464.07","1,435.67"
 老夯,2011.12.01,"1,452.11","1,477.52","1,426.70","1,466.34","1,437.88"
 老夯,2011.11.30,"1,468.59","1,494.29","1,442.89","1,482.98","1,454.20"
 老夯,2011.11.29,"1,472.82","1,498.59","1,447.05","1,487.25","1,458.39"
 老夯,2011.11.28,"1,484.56","1,510.53","1,458.59","1,499.10","1,470.02"
 老夯,2011.11.25,"1,504.97","1,531.30","1,478.64","1,519.71","1,490.23"
 老夯,2011.11.24,"1,494.43","1,520.58","1,468.28","1,509.07","1,479.79"
 老夯,2011.11.23,"1,494.03","1,520.17","1,467.89","1,508.67","1,479.39"
 老夯,2011.11.22,"1,485.57","1,511.56","1,459.58","1,500.12","1,471.02"
 老夯,2011.11.21,"1,487.37","1,513.39","1,461.35","1,501.94","1,472.80"
 老夯,2011.11.18,"1,482.88","1,508.83","1,456.93","1,497.41","1,468.35"
 老夯,2011.11.17,"1,472.00","1,497.76","1,446.24","1,486.42","1,457.58"
 老夯,2011.11.16,"1,470.17","1,495.89","1,444.45","1,484.57","1,455.77"
 老夯,2011.11.15,"1,462.69","1,488.28","1,437.10","1,477.02","1,448.36"
 老夯,2011.11.14,"1,459.55","1,485.09","1,434.01","1,473.85","1,445.25"
 老夯,2011.11.11,"1,455.34","1,480.80","1,429.88","1,469.60","1,441.08"
 老夯,2011.11.10,"1,458.92","1,484.45","1,433.39","1,473.21","1,444.63"
 老夯,2011.11.09,"1,438.23","1,463.39","1,413.07","1,452.32","1,424.14"
 老夯,2011.11.08,"1,434.25","1,459.34","1,409.16","1,448.30","1,420.20"
 老夯,2011.11.07,"1,436.99","1,462.13","1,411.85","1,451.07","1,422.91"
 老夯,2011.11.04,"1,427.11","1,452.08","1,402.14","1,441.09","1,413.13"
 老夯,2011.11.03,"1,448.80","1,474.15","1,423.45","1,462.99","1,434.61"
 老夯,2011.11.02,"1,431.50","1,456.55","1,406.45","1,445.52","1,417.48"
 老夯,2011.11.01,"1,434.52","1,459.62","1,409.42","1,448.57","1,420.47"
 老夯,2011.10.31,"1,403.70","1,428.26","1,379.14","1,417.45","1,389.95"
 老夯,2011.10.28,"1,455.31","1,480.77","1,429.85","1,469.57","1,441.05"
 老夯,2011.10.27,"1,465.09","1,490.72","1,439.46","1,479.44","1,450.74"
 老夯,2011.10.26,"1,491.44","1,517.54","1,465.34","1,506.05","1,476.83"
 老夯,2011.10.25,"1,480.56","1,506.46","1,454.66","1,495.06","1,466.06"
 老夯,2011.10.24,"1,491.08","1,517.17","1,464.99","1,505.69","1,476.47"
 老夯,2011.10.21,"1,499.74","1,525.98","1,473.50","1,514.43","1,485.05"
 老夯,2011.10.20,"1,487.75","1,513.78","1,461.72","1,502.32","1,473.18"
 老夯,2011.10.19,"1,477.14","1,502.98","1,451.30","1,491.61","1,462.67"
 老夯,2011.10.18,"1,496.42","1,522.60","1,470.24","1,511.08","1,481.76"
 老夯,2011.10.17,"1,471.58","1,497.33","1,445.83","1,486.00","1,457.16"
 老夯,2011.10.14,"1,502.47","1,528.76","1,476.18","1,517.19","1,487.75"
 老夯,2011.10.13,"1,502.73","1,529.02","1,476.44","1,517.45","1,488.01"
 老夯,2011.10.12,"1,519.95","1,546.54","1,493.36","1,534.84","1,505.06"
 老夯,2011.10.11,"1,525.42","1,552.11","1,498.73","1,540.36","1,510.48"
 老夯,2011.10.10,"1,523.90","1,550.56","1,497.24","1,538.83","1,508.97"
 老夯,2011.10.07,"1,538.86","1,565.79","1,511.93","1,553.94","1,523.78"
 老夯,2011.10.06,"1,545.79","1,572.84","1,518.74","1,560.93","1,530.65"
 老夯,2011.10.05,"1,556.02","1,583.25","1,528.79","1,571.26","1,540.78"
 老夯,2011.10.04,"1,556.43","1,583.66","1,529.20","1,571.68","1,541.18"
 老夯,2011.09.30,"1,534.36","1,561.21","1,507.51","1,549.39","1,519.33"
 老夯,2011.09.29,"1,532.63","1,559.45","1,505.81","1,547.64","1,517.62"
 老夯,2011.09.28,"1,528.90","1,555.65","1,502.15","1,543.88","1,513.92"
 老夯,2011.09.27,"1,536.30","1,563.18","1,509.42","1,551.35","1,521.25"
 老夯,2011.09.26,"1,560.70","1,588.01","1,533.39","1,575.99","1,545.41"
 老夯,2011.09.23,"1,536.65","1,563.54","1,509.76","1,551.70","1,521.60"
 老夯,2011.09.22,"1,561.52","1,588.84","1,534.20","1,576.82","1,546.22"
 老夯,2011.09.21,"1,512.37","1,538.83","1,485.91","1,527.19","1,497.55"
 老夯,2011.09.20,"1,495.56","1,521.73","1,469.39","1,510.21","1,480.91"
 老夯,2011.09.19,"1,477.82","1,503.68","1,451.96","1,492.30","1,463.34"
 老夯,2011.09.16,"1,444.30","1,469.57","1,419.03","1,458.45","1,430.15"
 老夯,2011.09.15,"1,449.24","1,474.60","1,423.88","1,463.44","1,435.04"
 老夯,2011.09.14,"1,441.57","1,466.79","1,416.35","1,455.69","1,427.45"
 老夯,2011.09.09,"1,390.18","1,414.50","1,365.86","1,403.80","1,376.56"
 老夯,2011.09.08,"1,387.85","1,412.13","1,363.57","1,401.45","1,374.25"
 老夯,2011.09.07,"1,388.02","1,412.31","1,363.73","1,401.62","1,374.42"
 老夯,2011.09.06,"1,385.48","1,409.72","1,361.24","1,399.05","1,371.91"
 老夯,2011.09.05,"1,391.12","1,415.46","1,366.78","1,404.75","1,377.49"
 老夯,2011.09.02,"1,382.63","1,406.82","1,358.44","1,396.17","1,369.09"
 老夯,2011.09.01,"1,381.37","1,405.54","1,357.20","1,394.90","1,367.84"
 老夯,2011.08.31,"1,391.64","1,415.99","1,367.29","1,405.27","1,378.01"
 老夯,2011.08.30,"1,400.08","1,424.58","1,375.58","1,413.80","1,386.36"
 老夯,2011.08.29,"1,402.45","1,426.99","1,377.91","1,416.19","1,388.71"
 老夯,2011.08.26,"1,405.38","1,429.97","1,380.79","1,419.15","1,391.61"
 老夯,2011.08.25,"1,408.18","1,432.82","1,383.54","1,421.98","1,394.38"
 老夯,2011.08.24,"1,412.90","1,437.62","1,388.18","1,426.74","1,399.06"
 老夯,2011.08.23,"1,405.82","1,430.42","1,381.22","1,419.59","1,392.05"
 老夯,2011.08.22,"1,411.34","1,436.03","1,386.65","1,425.17","1,397.51"
 老夯,2011.08.19,"1,419.13","1,443.96","1,394.30","1,433.03","1,405.23"
 老夯,2011.08.18,"1,402.74","1,427.28","1,378.20","1,416.48","1,389.00"
 老夯,2011.08.17,"1,399.48","1,423.97","1,374.99","1,413.19","1,385.77"
 老夯,2011.08.16,"1,395.47","1,419.89","1,371.05","1,409.14","1,381.80"
 老夯,2011.08.12,"1,409.02","1,433.67","1,384.37","1,422.82","1,395.22"
 老夯,2011.08.11,"1,412.52","1,437.23","1,387.81","1,426.36","1,398.68"
 老夯,2011.08.10,"1,411.06","1,435.75","1,386.37","1,424.88","1,397.24"
 老夯,2011.08.09,"1,401.16","1,425.68","1,376.64","1,414.89","1,387.43"
 老夯,2011.08.08,"1,388.17","1,412.46","1,363.88","1,401.77","1,374.57"
 老夯,2011.08.05,"1,361.78","1,385.61","1,337.95","1,375.12","1,348.44"
 老夯,2011.08.04,"1,337.53","1,360.93","1,314.13","1,350.63","1,324.43"
 老夯,2011.08.03,"1,370.11","1,394.08","1,346.14","1,383.53","1,356.69"
 老夯,2011.08.02,"1,360.11","1,383.91","1,336.31","1,373.43","1,346.79"
 老夯,2011.08.01,"1,354.95","1,378.66","1,331.24","1,368.22","1,341.68"
 老夯,2011.07.29,"1,358.07","1,381.83","1,334.31","1,371.37","1,344.77"
 老夯,2011.07.28,"1,352.81","1,376.48","1,329.14","1,366.06","1,339.56"
 老夯,2011.07.27,"1,352.17","1,375.83","1,328.51","1,365.42","1,338.92"
 老夯,2011.07.26,"1,346.40","1,369.96","1,322.84","1,359.59","1,333.21"
 老夯,2011.07.25,"1,349.45","1,373.06","1,325.84","1,362.67","1,336.23"
 老夯,2011.07.22,"1,338.76","1,362.18","1,315.34","1,351.87","1,325.65"
 老夯,2011.07.21,"1,338.96","1,362.39","1,315.53","1,352.08","1,325.84"
 老夯,2011.07.20,"1,339.08","1,362.51","1,315.65","1,352.20","1,325.96"
 老夯,2011.07.19,"1,336.83","1,360.22","1,313.44","1,349.93","1,323.73"
 老夯,2011.07.18,"1,342.82","1,366.31","1,319.33","1,355.97","1,329.67"
 老夯,2011.07.15,"1,337.41","1,360.81","1,314.01","1,350.51","1,324.31"
 老夯,2011.07.14,"1,338.31","1,361.73","1,314.89","1,351.42","1,325.20"
 老夯,2011.07.13,"1,336.70","1,360.09","1,313.31","1,349.79","1,323.61"
 老夯,2011.07.12,"1,342.96","1,366.46","1,319.46","1,356.12","1,329.80"
 老夯,2011.07.11,"1,312.37","1,335.33","1,289.41","1,325.23","1,299.51"
 老夯,2011.07.08,"1,299.32","1,322.05","1,276.59","1,312.05","1,286.59"
 老夯,2011.07.07,"1,315.01","1,338.02","1,292.00","1,327.89","1,302.13"
 老夯,2011.07.06,"1,315.79","1,338.81","1,292.77","1,328.68","1,302.90"
 老夯,2011.07.05,"1,313.03","1,336.00","1,290.06","1,325.89","1,300.17"
 老夯,2011.07.04,"1,320.10","1,343.20","1,297.00","1,333.03","1,307.17"
 老夯,2011.07.01,"1,321.69","1,344.81","1,298.57","1,334.64","1,308.74"
 老夯,2011.06.30,"1,327.90","1,351.13","1,304.67","1,340.91","1,314.89"
 老夯,2011.06.29,"1,326.92","1,350.14","1,303.70","1,339.92","1,313.92"
 老夯,2011.06.28,"1,339.73","1,363.17","1,316.29","1,352.85","1,326.61"
 老夯,2011.06.27,"1,344.39","1,367.91","1,320.87","1,357.56","1,331.22"
 老夯,2011.06.24,"1,346.87","1,370.44","1,323.30","1,360.06","1,333.68"
 老夯,2011.06.23,"1,338.51","1,361.93","1,315.09","1,351.62","1,325.40"
 老夯,2011.06.22,"1,338.82","1,362.24","1,315.40","1,351.94","1,325.70"
 老夯,2011.06.21,"1,344.31","1,367.83","1,320.79","1,357.48","1,331.14"
 老夯,2011.06.20,"1,353.05","1,376.72","1,329.38","1,366.30","1,339.80"
 老夯,2011.06.17,"1,350.53","1,374.16","1,326.90","1,363.76","1,337.30"
 老夯,2011.06.16,"1,349.11","1,372.71","1,325.51","1,362.33","1,335.89"
 老夯,2011.06.15,"1,341.96","1,365.44","1,318.48","1,355.11","1,328.81"
 老夯,2011.06.14,"1,349.03","1,372.63","1,325.43","1,362.25","1,335.81"
 老夯,2011.06.13,"1,349.33","1,372.94","1,325.72","1,362.55","1,336.11"
 老夯,2011.06.10,"1,352.74","1,376.41","1,329.07","1,365.99","1,339.49"
 老夯,2011.06.09,"1,352.74","1,376.41","1,329.07","1,365.99","1,339.49"
 老夯,2011.06.08,"1,354.41","1,378.11","1,330.71","1,367.68","1,341.14"
 老夯,2011.06.07,"1,347.14","1,370.71","1,323.57","1,360.34","1,333.94"
 老夯,2011.06.03,"1,339.66","1,363.10","1,316.22","1,352.78","1,326.54"
 老夯,2011.06.02,"1,333.54","1,356.87","1,310.21","1,346.60","1,320.48"
 老夯,2011.06.01,"1,320.51","1,343.61","1,297.41","1,333.45","1,307.57"
 老夯,2011.05.31,"1,321.53","1,344.65","1,298.41","1,334.48","1,308.58"
 老夯,2011.05.30,"1,335.52","1,358.89","1,312.15","1,348.60","1,322.44"
 老夯,2011.05.27,"1,337.04","1,360.43","1,313.65","1,350.14","1,323.94"
 老夯,2011.05.26,"1,331.30","1,354.59","1,308.01","1,344.34","1,318.26"
 老夯,2011.05.25,"1,338.89","1,362.32","1,315.46","1,352.01","1,325.77"
 老夯,2011.05.24,"1,334.68","1,358.03","1,311.33","1,347.75","1,321.61"
 老夯,2011.05.23,"1,346.25","1,369.80","1,322.70","1,359.44","1,333.06"
 老夯,2011.05.20,"1,327.08","1,350.30","1,303.86","1,340.08","1,314.08"
 老夯,2011.05.19,"1,326.58","1,349.79","1,303.37","1,339.58","1,313.58"
 老夯,2011.05.18,"1,343.12","1,366.62","1,319.62","1,356.28","1,329.96"
 老夯,2011.05.17,"1,334.31","1,357.66","1,310.96","1,347.38","1,321.24"
 老夯,2011.05.16,"1,350.15","1,373.77","1,326.53","1,363.38","1,336.92"
 老夯,2011.05.13,"1,346.82","1,370.38","1,323.26","1,360.01","1,333.63"
 老夯,2011.05.12,"1,343.21","1,366.71","1,319.71","1,356.37","1,330.05"
 老夯,2011.05.11,"1,332.59","1,355.91","1,309.27","1,345.64","1,319.54"
 老夯,2011.05.09,"1,340.53","1,363.98","1,317.08","1,353.66","1,327.40"
 老夯,2011.05.06,"1,350.75","1,374.38","1,327.12","1,363.98","1,337.52"
 老夯,2011.05.04,"1,326.25","1,349.45","1,303.05","1,339.24","1,313.26"
 老夯,2011.05.03,"1,321.15","1,344.27","1,298.03","1,334.09","1,308.21"
 老夯,2011.05.02,"1,306.91","1,329.78","1,284.04","1,319.71","1,294.11"
 老夯,2011.04.29,"1,311.98","1,334.93","1,289.03","1,324.83","1,299.13"
 老夯,2011.04.28,"1,314.53","1,337.53","1,291.53","1,327.41","1,301.65"
 老夯,2011.04.27,"1,319.68","1,342.77","1,296.59","1,332.61","1,306.75"
 老夯,2011.04.26,"1,326.61","1,349.82","1,303.40","1,339.61","1,313.61"
 老夯,2011.04.25,"1,318.42","1,341.49","1,295.35","1,331.34","1,305.50"
 老夯,2011.04.22,"1,318.49","1,341.56","1,295.42","1,331.41","1,305.57"
 老夯,2011.04.21,"1,315.79","1,338.81","1,292.77","1,328.68","1,302.90"
 老夯,2011.04.20,"1,304.03","1,326.85","1,281.21","1,316.80","1,291.26"
 老夯,2011.04.19,"1,321.85","1,344.98","1,298.72","1,334.80","1,308.90"
 老夯,2011.04.18,"1,313.98","1,336.97","1,290.99","1,326.85","1,301.11"
 老夯,2011.04.15,"1,309.31","1,332.22","1,286.40","1,322.14","1,296.48"
 老夯,2011.04.14,"1,305.94","1,328.79","1,283.09","1,318.73","1,293.15"
 老夯,2011.04.13,"1,294.82","1,317.47","1,272.17","1,307.50","1,282.14"
 老夯,2011.04.12,"1,293.27","1,315.90","1,270.64","1,305.94","1,280.60"
 老夯,2011.04.11,"1,283.23","1,305.68","1,260.78","1,295.80","1,270.66"
